CMPD_CHEMBLID,MOLWEIGHT,mol,VALUE,ty,label,,
CHEMBL520745,306.37,O=C(N)c1c2nc(C3(N)Cc4c(cccc4)CC3)[nH]c2ccc1,18,KI,1,,
CHEMBL3901816,412.51001,Fc1c(N=C(O)CCN2CCCCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,18.4,KI,1,,
CHEMBL3947278,253.31,OC1=NN=C2C(C)(C)CCc3[nH]c4c(c1ccc4)c23,18.6,IC50,1,,
CHEMBL3113569,317.35001,O(CC#C)c1ccc(-c2n3c4c(n2)cccc4C(=O)NCC3)cc1,18.700001,IC50,1,,
CHEMBL3644563,292.29999,O(CC1=Nc2c3c(C(=O)NN=C3N1)ccc2)c1ccccc1,19,IC50,1,,
CHEMBL471959,519.57001,Fc1c(C(=O)N2CCN(C(=O)C(Oc3ccccc3)C)CC2)cc(CCOc2c(C(=O)N)cccc2)cc1,19,IC50,1,,
CHEMBL2237218,433.57999,O=C(N1CCN(CCc2ccccc2)CC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,19,IC50,1,,
CHEMBL596721,479.34,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)C)CCC4)c(F)cc3)n12,19,IC50,1,,
CHEMBL2323545,476.54999,Fc1ccc(C2=CCN(C(=O)[C@@H](NC(=O)CN3C4c5c(C(=O)NC4)cccc5CC3)C)CC2)cc1,19,IC50,1,,
CHEMBL397773,416.47,O=C1NC(=O)c2c1c1c([nH]c3c1cc(-c1nc(NC(=N)N)sc1)cc3)c1c2CCC1,19,IC50,1,,
CHEMBL1935257,461.51999,O=C(OC(C)(C)C)CN(CC(=O)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1)C,19,IC50,1,,
CHEMBL195913,367.79001,Clc1c(N2C(=O)CCC2=O)cc(CC2=NNC(=O)c3c2cccc3)cc1,19,IC50,1,,
CHEMBL3644586,359.42999,O=C1NN=C2NC(CN3CCC(c4ccccc4)CC3)=Nc3c2c1ccc3,19,IC50,1,,
CHEMBL3644606,480.59,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CCC1)c1ccc(C(C)C)cc1,19,IC50,1,,
CHEMBL3961101,326.39999,O=C(OC)c1cc(C(Cc2nnc(O)c3c2CCCC3)C)ccc1,19,KI,1,,
CHEMBL3942650,377.42001,Fc1c(-c2cc(C(O)=N)ccc2)cc(Cc2nnc(O)c3c2CCCC3)cc1,19,KI,1,,
CHEMBL3964591,400.45001,Fc1c(N=C(O)CN2CCOCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,19,KI,1,,
CHEMBL3895743,447.54001,O(C)c1c(OC)ccc(CCN=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)c1,19,KI,1,,
CHEMBL481083,286.38,O=C(N)c1c2nc(C(N(C)C3CCC3)(C)C)[nH]c2ccc1,19,KI,1,,
CHEMBL3952324,394.48001,O=C(N1CC(C(O)=N)CCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,19,KI,1,,
CHEMBL481097,218.25999,O=C(N)c1c2nc(C(N)(C)C)[nH]c2ccc1,19,KI,1,,
CHEMBL3946391,344.42001,OC1=NN=C2c3c4c([nH]c3CC(c3ccc(N(C)C)cc3)C2)cccc14,19.799999,IC50,1,,
CHEMBL3959475,462.32001,Brc1c(N2CCOCC2)ccc(-c2c(OCCN)c3c(c(O)n2)cc(F)cc3)c1,20,IC50,1,,
CHEMBL1935255,401.47,O=C(CN1CCCCC1)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1,20,IC50,1,,
CHEMBL2237214,406.51001,O=C(N1CCN(c2ccncc2)CC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,20,IC50,1,,
CHEMBL495484,475.54999,O=C(N1CCOCC1)N1CCN(C(=O)c2cc(CC3=NNC(=O)c4c3cccc4)ccc2)CCC1,20,IC50,1,,
CHEMBL3891009,515.46997,FC(F)(F)c1n2C(N(C)C)CN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4cccc5)c3)Cc2nn1,20,IC50,1,,
CHEMBL3912508,500.45999,FC(F)(F)c1n2C(C)CN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4cccc5)c3)C(C)c2nn1,20,IC50,1,,
CHEMBL3977995,572.52002,FC(F)(F)c1n2C(C)CN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4cccc5)c3)C(CC(=O)OCC)c2nn1,20,IC50,1,,
CHEMBL107601,459.53,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCSC2,20,IC50,1,,
CHEMBL593145,377.45001,O=C(NCCN1CCCC1)c1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1,20,IC50,1,,
CHEMBL593377,377.45001,O=C(Nc1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1)CN1CCCCC1,20,IC50,1,,
CHEMBL606042,377.45001,O=C(Nc1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1)[C@@H]1CN(C)CCC1,20,IC50,1,,
CHEMBL391402,522.59003,O=C(OCc1ccccc1)NCc1scc(-c2cc3c4c([nH]c3cc2)c2c(c3C(=O)NC(=O)c43)CCC2)n1,20,IC50,1,,
CHEMBL245536,459.53,O=C(NCC)NCc1scc(-c2cc3c4c([nH]c3cc2)c2c(c3C(=O)NC(=O)c43)CCC2)n1,20,IC50,1,,
CHEMBL193336,351.48999,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2C1CCCC2,20,IC50,1,,
CHEMBL371425,307.35001,O=C(Nc1cc(CC2=NNC(=O)c3c2cccc3)ccc1)CC,20,IC50,1,,
CHEMBL3644570,341.37,O=C1NN=C2NC(CN3CCC4(OCCO4)CC3)=Nc3c2c1ccc3,20,IC50,1,,
CHEMBL3644768,392.45999,O(CCN1CCN(Cc2cc3c(Oc4c5c(C(=O)NN=C35)ccc4)cc2)CC1)C,20,IC50,1,,
CHEMBL372303,295.34,O=C(Nc1cc-2c(NC(=O)c3c-2cccc3)cc1)CN(C)C,20,IC50,1,,
CHEMBL3905973,395.20001,Brc1ccc(-c2c(OCCN)c3c(c(F)c(F)cc3)c(O)n2)cc1,20,IC50,1,,
CHEMBL593854,298.32001,Fc1c(C(=O)N)c2nn(-c3ccc(CNC)cc3)cc2cc1,20,IC50,1,,
CHEMBL444846,218.23,Fc1cc2c(O)nc3c(c2cc1)CNCC3,20,IC50,1,,
CHEMBL569635,421.38,FC(F)(F)C1=Cc2n(cc(-c3ccc(-c4[nH]c5c(c(C(=O)N)ccc5)n4)cc3)n2)C=C1,20,EC50,1,,
CHEMBL523083,300.41,O=C(N)c1c2nc(C3(CC)N(C(C)C)CCC3)[nH]c2ccc1,20,EC50,1,,
CHEMBL3908435,368.48001,OC(=NCCNC(C)C)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,20,KI,1,,
CHEMBL3963055,388.47,OC(=NCCc1ncccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,20,KI,1,,
CHEMBL3959267,413.45001,Fc1c(C(=O)N2C(C)(C)C(O)=NCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,20,KI,1,,
CHEMBL3935862,366.45999,O=C(N1CCN(C)CC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,20,KI,1,,
CHEMBL567400,305.29999,O=C(N)c1c2nc(-c3ccc(-c4[nH]nnn4)cc3)[nH]c2ccc1,20,KI,1,,
CHEMBL247580,493.60999,S(=O)(=O)(C(C)(C)C)Cc1scc(-c2cc3c4c([nH]c3cc2)c2c(c3C(=O)NC(=O)c43)CCC2)n1,21,IC50,1,,
CHEMBL1935252,389.45999,O=C(CN(CC)CC)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1,21,IC50,1,,
CHEMBL3644594,331.38,O=C1NN=C2NC(CN3Cc4c(cccc4)CC3)=Nc3c2c1ccc3,21,IC50,1,,
CHEMBL3644569,373.34,FC(F)(F)c1cc(CNCC2=Nc3c4c(C(=O)NN=C4N2)ccc3)ccc1,21,IC50,1,,
CHEMBL3644599,438.51001,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CC1)c1ccc(C)cc1,21,IC50,1,,
CHEMBL298053,257.22,Fc1cc2c(O)nc3c(c2cc1)ccc(C(=O)[O-])c3,21,IC50,1,,
CHEMBL1092691,320.39999,O=C(N)c1c2nc(-c3ccc(C4CNCCC4)cc3)[nH]c2ccc1,21,EC50,1,,
CHEMBL3940162,374.37,Fc1c(NC(O)=NCC(=O)O)cc(Cc2nnc(O)c3c2CCCC3)cc1,21,KI,1,,
CHEMBL3894049,401.51001,O=C(N(CC)Cc1ccccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,21,KI,1,,
CHEMBL3941627,310.35999,O=C1N(c2nccc(Cc3nnc(O)c4c3CCCC4)c2)CC1,21,KI,1,,
CHEMBL3985223,451.54999,S(=O)(=O)(CCC(O)=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1,21,KI,1,,
CHEMBL590561,493.41,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCC(N(CC)CC)CC4)c(F)cc3)n12,22,IC50,1,,
CHEMBL596143,363.42001,O=C(N)c1c2nn(-c3ccc(C(=O)N4CCNCCC4)cc3)cc2ccc1,22,IC50,1,,
CHEMBL593379,391.48001,O=C(N)c1c2nn(-c3ccc(CNC(=O)C4CN(C)CCC4)cc3)cc2ccc1,22,IC50,1,,
CHEMBL246565,474.54001,O=C(O)C(N)CCCc1scc(-c2cc3c4c([nH]c3cc2)c2c(c3C(=O)NC(=O)c43)CCC2)n1,22,IC50,1,,
CHEMBL1935271,418.45001,O=C(NCCN)CCC(=O)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1,22,IC50,1,,
CHEMBL2407972,408.5,O=C(NCC)c1ccc(N2CCN(Cc3cc4NC(=O)C(C)Oc4cc3)CC2)cc1,22,IC50,1,,
CHEMBL3644611,514.60999,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CCC1)c1ccc(-c2ccccc2)cc1,22,IC50,1,,
CHEMBL3644609,468.54001,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CCC1)c1ccc(OC)cc1,22,IC50,1,,
CHEMBL571285,314.35001,O=C(N)c1c2nc(-c3ccc(-c4cnccc4)cc3)[nH]c2ccc1,22,IC50,1,,
CHEMBL2058917,439.48999,Fc1c(C(=O)N2CCN(C(=O)C3CC3)CC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,22,EC50,1,,
CHEMBL2058913,447.51001,Fc1c(C(=O)N2[C@H](c3ccccc3)CNCC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,22,EC50,1,,
CHEMBL2058680,328.35001,Fc1c(N2C(=O)CC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,22,EC50,1,,
CHEMBL511050,244.3,O=C(N)c1c2nc([C@@H]3N(C)CCC3)[nH]c2ccc1,22,EC50,1,,
CHEMBL3936732,359.39999,Fc1c(N=C(O)C(O)(C)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,22,KI,1,,
CHEMBL3890987,431.48999,OC(=NCCc1cc2OCOc2cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,22,KI,1,,
CHEMBL3943014,403.48001,O(CC(O)=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1c(C)cccc1,22,KI,1,,
CHEMBL3919399,461.56,O=C(N(CCc1cc(OC)c(OC)cc1)C)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,22,KI,1,,
CHEMBL3942177,350.38,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1oncc1,22,KI,1,,
CHEMBL187389,294.32999,Fc1ccc(-c2c(C)c3c4n2CCNC(=O)c4ccc3)cc1,22,KI,1,,
CHEMBL3113570,406.42001,FCCn1nnc(COc2ccc(-c3n4c5c(n3)cccc5C(=O)NCC4)cc2)c1,22.1,IC50,1,,
CHEMBL3764974,341.37,O=C1NN=C2C(c3ccncc3)C(c3ccncc3)Nc3c2c1ccc3,22.4,IC50,1,,
CHEMBL3764066,379.37,Fc1cc2C(=O)NN=C3[C@H]([C@H](c4ccc(F)cc4)Nc(c23)c1)c1n(C)ccn1,22.4,IC50,1,,
CHEMBL3736506,632.46002,Ic1ccc(S(=O)(=O)N2CCN(C(=O)c3c(F)ccc(CC4=NNC(=O)c5c4cccc5)c3)CC2)cc1,22.6,IC50,1,,
CHEMBL184513,363.44,Fc1cc(C2=CCN(CCCc3nc(O)c4c(n3)cccc4)CC2)ccc1,23,IC50,1,,
CHEMBL194535,294.35001,Oc1nc2c(c3c1cccc3)ccc(CN1CCOCC1)c2,23,IC50,1,,
CHEMBL3913432,459.51001,O=C(C(N=C(OCc1ccccc1)O)(C)C)N1CC=2Nc3c4c(c(O)nnc4C=2CC1)ccc3,23,IC50,1,,
CHEMBL522885,454.54999,S(=O)(=O)(CC)N1CCN(C(=O)c2cc(CC3=NNC(=O)c4c3cccc4)ccc2)CCC1,23,IC50,1,,
CHEMBL204132,376.45999,O=C(N1CCN(C)CCC1)c1cc(Cc2nnc(O)c3c2cccc3)ccc1,23,IC50,1,,
CHEMBL3663647,328.42001,O=C(N)c1c2C(=O)N(N(C)c2ccc1)C1CCN(C2CCC2)CC1,23,IC50,1,,
CHEMBL3644561,360.42001,O=C1NN=C2NC(CN3CCN(c4ccccc4)CC3)=Nc3c2c1ccc3,23,IC50,1,,
CHEMBL2407978,438.53,O=C(NCC)c1ccc(N2CCN(Cc3cc(OC)c4OC(C)C(=O)Nc4c3)CC2)cc1,23,IC50,1,,
CHEMBL3644600,424.48999,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CC1)c1ccccc1,23,IC50,1,,
CHEMBL3644615,355.38,S(=O)(=O)(NCC1=Nc2c3c(C(=O)NN=C3N1)ccc2)c1ccccc1,23,IC50,1,,
CHEMBL3910594,297.35999,OCCn1c2c3c(C(O)=NN=C4c3c1CC(C)(C)C4)ccc2,23,IC50,1,,
CHEMBL3959295,335.38,Fc1c(-c2ccncc2)cc(Cc2nnc(O)c3c2CCCC3)cc1,23,KI,1,,
CHEMBL3930869,380.48999,OC(=NCC1CCNCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,23,KI,1,,
CHEMBL3986489,394.51999,OC(=NCCCN1CCCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,23,KI,1,,
CHEMBL3957951,410.48001,O=C(Nc1cc2c(nccc2)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,23,KI,1,,
CHEMBL343019,278.31,O=C1NCCc2c(-c3c(O)cccc3)[nH]c3c2c1ccc3,23,KI,1,,
CHEMBL344349,352.44,O=C1NCCc2c(C(c3ccccc3)c3ccccc3)[nH]c3c2c1ccc3,23,KI,1,,
CHEMBL480528,453.51001,Fc1c(C(=O)N2CCN(C(=O)C3CCCC3)CC2)cc(COc2c(C(=O)N)cccc2)cc1,24,IC50,1,,
CHEMBL592459,517.35999,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(c5c(F)cccc5)CC4)c(F)cc3)n12,24,IC50,1,,
CHEMBL3644607,472.95999,Clc1ccc(S(=O)(=O)N2CCN(CC3=Nc4c5c(C(=O)NN=C5N3)ccc4)CCC2)cc1,24,IC50,1,,
CHEMBL3983342,243.24001,Fc1c2[nH]c3c4c2c(C(O)=NN=C4CCC3)cc1,24,IC50,1,,
CHEMBL1099295,271.70999,Clc1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1,24,IC50,1,,
CHEMBL3947808,409.53,OC(=NCCN1CCN(C)CC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,24,KI,1,,
CHEMBL480896,258.32001,O=C(N)c1c2nc(C(NCC3CC3)C)[nH]c2ccc1,24,KI,1,,
CHEMBL3972963,385.51001,Oc1nnc(Cc2cc(-c3cc(CNC4CC4)ccc3)ccc2)c2c1CCCC2,24,KI,1,,
CHEMBL3763492,347.38,O=C1NN=C2C(c3n(C)ccn3)C(c3n(C)ccn3)Nc3c2c1ccc3,24.5,IC50,1,,
CHEMBL359767,413.44,FC(F)(F)c1ccc(C2=CCN(CCCc3nc(O)c4c(n3)cccc4)CC2)cc1,25,IC50,1,,
CHEMBL84096,357.42999,Fc1cc2C(=O)NC3=C(c2cc1)CN(C(=O)CCN1CCCCC1)CC3,25,IC50,1,,
CHEMBL108137,451.51001,O=C(NCC(=O)c1ccc(-c2cncnc2)cc1)CCN1C(=O)NC(=O)C2=C1CCSC2,25,IC50,1,,
CHEMBL433356,403.45999,O=C(NCC(=O)c1ccc(OC)cc1)CCN1C(=O)NC(=O)C2=C1CCSC2,25,IC50,1,,
CHEMBL558845,341.42001,O=C(NCCc1c2c([nH]c1)ccc1C(=O)NCCc21)N1CCNCC1,25,IC50,1,,
CHEMBL605725,405.5,O=C(N)c1c2nn(-c3ccc(CN(C(=O)C4CN(C)CCC4)C)cc3)cc2ccc1,25,IC50,1,,
CHEMBL397772,374.42999,O=C1NC(=O)c2c1c1c([nH]c3c1cc(-c1nc(N)sc1)cc3)c1c2CCC1,25,IC50,1,,
CHEMBL399637,401.48999,Fc1ccc(C2=CCN(C3C=C(C4=Nc5c(C)cccc5C(=O)N4)CC3)CC2)cc1,25,IC50,1,,
CHEMBL1171297,310.39999,O=C1Nc2n(C)nc(C3CCN(CC)CC3)c2-c2c1cccc2,25,IC50,1,,
CHEMBL1092777,344.48001,O=C1Nc2c(cc(OC3CN(CC)CCC3)cc2)C2=C1CSCC2,25,IC50,1,,
CHEMBL549596,253.3,O=C1Nc2c(-n3c1ccc3)cc(CNC1CC1)cc2,25,EC50,1,,
CHEMBL495975,244.3,O=C(N)c1c2nc(C3NCCCC3)[nH]c2ccc1,25,EC50,1,,
CHEMBL3894180,410.51999,OC(=NCCCN1CCOCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,25,KI,1,,
CHEMBL3892401,547.63,Fc1c(C(=O)N2[C@H](c3ccccc3)CN(C(OC(C)(C)C)=O)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,25,KI,1,,
CHEMBL448924,216.24001,O=C(N)c1c2nc(C3(N)CC3)[nH]c2ccc1,25,KI,1,,
CHEMBL508903,230.27,O=C(N)c1c2nc(C3(N)CCC3)[nH]c2ccc1,25,KI,1,,
CHEMBL3916191,362.41,Fc1cc2[nH]c3c4c2c(C(O)=NN=C4CC(c2ccc(N(C)C)cc2)C3)c1,25.6,IC50,1,,
CHEMBL359579,375.47,O(C)c1c2nc(CCCN3CC=C(c4ccccc4)CC3)nc(O)c2ccc1,26,IC50,1,,
CHEMBL1935266,451.48001,O=C(CCC(=O)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1)N1C=CC=CC=C1,26,IC50,1,,
CHEMBL338790,212.21001,O=C1NC(=O)c2c3c(c(N)ccc13)ccc2,26,IC50,1,,
CHEMBL3644577,406.47,Fc1ccc(CN2CCN(CC3=Nc4c5c(C(=O)NN=C5N3)ccc4)CCC2)cc1,26,IC50,1,,
CHEMBL1092223,362.48001,O=C(N)c1c2nc(-c3ccc(C4CN(C(C)C)CCC4)cc3)[nH]c2ccc1,26,EC50,1,,
CHEMBL1092226,340.81,Clc1cc(C(=O)N)c2nc(-c3ccc(C4NCCC4)cc3)[nH]c2c1,26,EC50,1,,
CHEMBL3982623,379.48999,OC(=NCc1cscc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,26,KI,1,,
CHEMBL3894078,324.38,O=C1N(c2nccc(Cc3nnc(O)c4c3CCCC4)c2)CCC1,26,KI,1,,
CHEMBL186186,379.89001,Clc1cc2c(O)nc(CCCN3CC=C(c4ccccc4)CC3)nc2cc1,27,IC50,1,,
CHEMBL3940569,309.37,OC1=NN=C2c3c4c(n(CC5OC5)c3CC(C)(C)C2)cccc14,27,IC50,1,,
CHEMBL595237,336.39001,O=C(Cc1c(OC)cccc1)N1C2c3c(C(=O)NC2)cccc3CC1,27,IC50,1,,
CHEMBL560790,355.44,O=C(NCCc1c2c([nH]c1)ccc1C(=O)NCCc21)N1CCNCCC1,27,IC50,1,,
CHEMBL479861,452.54001,O=C(Nc1cc(CC2=NNC(=O)c3c2cccc3)ccc1)c1c(C)sc(-c2ccccc2)n1,27,IC50,1,,
CHEMBL383578,452.54001,O=C(Nc1cc(Cc2nnc(O)c3c2cccc3)ccc1)c1c(C)nc(-c2ccccc2)s1,27,IC50,1,,
CHEMBL204542,291.35001,O=C1NCc2c3c([nH]c4c3cc(CN)cc4)c3c(c12)CCC3,27,IC50,1,,
CHEMBL2237236,331.44,O=C(NCCCCN)c1cc2c(NC(=O)C3=C2CCSC3)cc1,27,IC50,1,,
CHEMBL3644603,442.48001,S(=O)(=O)(N1CCN(CC2=Nc3c4c(C(=O)NN=C4N2)ccc3)CC1)c1ccc(F)cc1,27,IC50,1,,
CHEMBL3927445,297.35999,OC1=NN=C2c3c4c([nH]c3CN(CCN(C)C)C2)cccc14,27,IC50,1,,
CHEMBL2058686,386.42999,Fc1c(NC(=O)CCCC(=O)C)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,27,EC50,1,,
CHEMBL3941297,450.57999,O=C(N1CC(C(=O)N(CC)CC)CCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,27,KI,1,,
CHEMBL3966512,351.41,O=C1N2[C@H](COc3c2cc(Cc2nnc(O)c4c2CCCC4)cc3)CC1,27,KI,1,,
CHEMBL185702,290.37,O=C1NCCn2c(CCc3ccccc3)cc3c2c1ccc3,27,KI,1,,
CHEMBL3577700,521.53003,O=C(N)[C@@H](NC(=O)CC1c2c(C(=O)C1)ccc(OC)c2)CNC(=O)c1c(N2C(=O)NC(=O)CC2)cccc1,28,IC50,1,,
CHEMBL3644582,337.35999,Fc1c(CCNCC2=Nc3c4c(C(=O)NN=C4N2)ccc3)cccc1,28,IC50,1,,
CHEMBL1093295,316.42999,O=C1Nc2c(cc(OC3CNCCC3)cc2)C2=C1CSCC2,28,IC50,1,,
CHEMBL497181,258.28,O=C(N)c1c2nc([C@]3(C)NC(=O)CC3)[nH]c2ccc1,28,EC50,1,,
CHEMBL3965627,426.51999,OC(=NCCc1c2c([nH]c1)cccc2)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,28,KI,1,,
CHEMBL3939921,401.51001,OC(=NCCc1ccc(C)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,28,KI,1,,
CHEMBL3105398,380.39999,O=C(CCC1=Nc2c(C(=O)N1)cccc2)N1CCN(C(=O)c2occc2)CC1,28.5,IC50,1,,
CHEMBL3593813,411.47,O=C(N)c1c2nc(-c3ccc(-c4cc(C(=O)N5CCCC5)cnc4)cc3)[nH]c2ccc1,29,IC50,1,,
CHEMBL3291333,369.48999,O=C(N1CCC(N(C)C)CC1)c1c(C)c2NC(=O)c3c(-c2s1)cccc3,29,IC50,1,,
CHEMBL3644580,436.89999,Clc1cc(C(=O)N2CCN(CC3=Nc4c5c(C(=O)NN=C5N3)ccc4)CCC2)ccc1,29,IC50,1,,
CHEMBL471101,375.38,Fc1c(C(=O)N2CCNCC2)cc(COc2c(C(=O)N)cc(F)cc2)cc1,29,IC50,1,,
CHEMBL397399,473.54999,O=C(OC(C)(C)C)Cc1scc(-c2cc3c4c([nH]c3cc2)c2c(c3C(=O)NC(=O)c43)CCC2)n1,29,IC50,1,,
CHEMBL1170695,286.37,O=C1NC(CCN2[C@@H](CO)CCC2)=Cc2c(C)cccc12,29,IC50,1,,
CHEMBL2407971,394.48001,O=C(NC)c1ccc(N2CCN(Cc3cc4NC(=O)C(C)Oc4cc3)CC2)cc1,29,IC50,1,,
CHEMBL2407977,424.5,O=C(NC)c1ccc(N2CCN(Cc3cc(OC)c4OC(C)C(=O)Nc4c3)CC2)cc1,29,IC50,1,,
CHEMBL1092144,360.48001,O=C1Nc2c(cc(OC3CCN(CCO)CC3)cc2)C2=C1CSCC2,29,IC50,1,,
CHEMBL3219283,274.35001,O=C1Nc2sc(CN(C)C)cc2-c2c(O)cccc12,29,IC50,1,,
CHEMBL555752,267.32999,O=C1Nc2c(-n3c1ccc3)cc(CN1CCCC1)cc2,29,EC50,1,,
CHEMBL488497,244.3,O=C(N)c1c2nc([C@@H]3NCCCC3)[nH]c2ccc1,29,EC50,1,,
CHEMBL3953944,379.48999,OC(=NCc1sccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,29,KI,1,,
CHEMBL143949,318.42001,O=C1NCCc2c(-c3ccc(C(C)(C)C)cc3)[nH]c3c2c1ccc3,29,KI,1,,
CHEMBL3105403,379.42001,O=C(CCC1=Nc2c(C(=O)N1)cccc2)N1CCN(C(=O)c2[nH]ccc2)CC1,29.5,IC50,1,,
CHEMBL508796,203.25,O=C1Nc2n(C)nc(C)c2C2=C1CCC2,29.799999,IC50,1,,
CHEMBL3947220,424.42999,Fc1c(C(=O)N2CCN(C(=O)CC)CC2)cc(Oc2nnc(O)c3c2cccc3)cc1,30,IC50,1,,
CHEMBL558632,311.35001,O=C(N1CCNCCC1)c1nn-2c(NC(=O)c3c-2cccc3)c1,30,IC50,1,,
CHEMBL3740897,500.45999,FC(F)(C)c1n2c(nn1)CN(C(=O)c1cc(C(F)(F)C3=NNC(=O)c4c3cccc4)ccc1)[C@@H](C)C2,30,IC50,1,,
CHEMBL2407979,450.54001,O=C(NC1CC1)c1ccc(N2CCN(Cc3cc(OC)c4OC(C)C(=O)Nc4c3)CC2)cc1,30,IC50,1,,
CHEMBL326660,457.56,O=C(NCC(=O)N1CCN(c2ccccc2)CC1)CCN1C(=O)NC(=O)C2=C1CCSC2,30,IC50,1,,
CHEMBL108968,493.54001,O=C(NCC(=O)c1ccc(OC(=O)c2ccccc2)cc1)CCN1C(=O)NC(=O)C2=C1CCSC2,30,IC50,1,,
CHEMBL107935,465.53,O=C(NCC(=O)c1ccc(Oc2ccccc2)cc1)CCN1C(=O)NC(=O)C2=C1CCSC2,30,IC50,1,,
CHEMBL110115,439.44,FC(F)Oc1ccc(C(=O)CNC(=O)CCN2C(=O)NC(=O)C3=C2CCSC3)cc1,30,IC50,1,,
CHEMBL593378,379.42001,O=C(Nc1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1)CN1CCOCC1,30,IC50,1,,
CHEMBL596142,357.37,O=C(Nc1ccncc1)c1ccc(-n2nc3c(C(=O)N)cccc3c2)cc1,30,IC50,1,,
CHEMBL250849,403.5,Fc1ccc(C2CCN(C3C=C(C4=Nc5c(C)cccc5C(=O)N4)CC3)CC2)cc1,30,IC50,1,,
CHEMBL383716,341.20999,Brc1cc2c3c([nH]c2cc1)c1c(c2C(=O)NCc32)CCC1,30,IC50,1,,
CHEMBL3644779,321.34,O=C1NN=C2c3c1cccc3Oc1c2cc(CN2CC(O)C2)cc1,30,IC50,1,,
CHEMBL3644769,412.45001,O=C1NN=C2c3c1cccc3Oc1c2cc(CN2CCN(c3ncccn3)CC2)cc1,30,IC50,1,,
CHEMBL3644767,376.45999,O=C1NN=C2c3c1cccc3Oc1c2cc(CN2CCN(C(C)C)CC2)cc1,30,IC50,1,,
CHEMBL3696943,263.26001,O=C1Nc2c(-c3c1cccc3)ccc(-c1[nH]nnn1)c2,30,IC50,1,,
